0,1
amino-cr,ergocalciferol
amino-cr,thiamine
amino-cr,zinc
tri-estarylla,doxycycline
tri-estarylla,clindamycin-topical
tri-estarylla,erythromycin-topical
tri-estarylla,premarin
tri-estarylla,tetracycline
tri-estarylla,norethindrone
tri-estarylla,nexplanon
good-sense-nicotine-polacrilex-lozenge-mint,bupropion
good-sense-nicotine-polacrilex-lozenge-mint,chantix
good-sense-nicotine-polacrilex-lozenge-mint,varenicline
good-sense-nicotine-polacrilex-lozenge-mint,nicotine
good-sense-nicotine-polacrilex-lozenge-mint,nicoderm-c-q-transdermal
good-sense-nicotine-polacrilex-lozenge-mint,zyban
sodium-fluoride-oral-dental-oromucosal,biotene
sodium-fluoride-oral-dental-oromucosal,prevident
sodium-fluoride-oral-dental-oromucosal,denta-5000-plus
sodium-fluoride-oral-dental-oromucosal,prevident-5000-plus
sodium-fluoride-oral-dental-oromucosal,prevident-5000-booster
sodium-fluoride-oral-dental-oromucosal,prevident-5000-dry-mouth
vicks-sinex-12-hour,epinephrine-nasal
vicks-sinex-12-hour,pseudoephedrine
vicks-sinex-12-hour,phenylephrine-nasal
vicks-sinex-12-hour,sodium-chloride-nasal
vicks-sinex-12-hour,afrin
robafen,amoxicillin
robafen,albuterol
robafen,doxycycline
robafen,azithromycin
robafen,ciprofloxacin
robafen,levofloxacin
robafen,benzonatate
nascobal-nasal,vitamin-b12
nascobal-nasal,vitamin-b-12-injection
nascobal-nasal,hydroxocobalamin-injection
nascobal-nasal,dodex-injection
lida-mantle-topical-application,buprenex
lida-mantle-topical-application,aspirin
lida-mantle-topical-application,acetaminophen
lida-mantle-topical-application,tramadol
lida-mantle-topical-application,tylenol
lida-mantle-topical-application,hydroxyzine
lida-mantle-topical-application,naproxen
riabni-intravenous,venclexta
riabni-intravenous,prednisone
riabni-intravenous,methotrexate
riabni-intravenous,humira
riabni-intravenous,hydroxychloroquine
riabni-intravenous,azathioprine
riabni-intravenous,enbrel
aprepitant-fosaprepitant,ondansetron
aprepitant-fosaprepitant,lorazepam
aprepitant-fosaprepitant,dexamethasone
aprepitant-fosaprepitant,zofran
aprepitant-fosaprepitant,ativan
aprepitant-fosaprepitant,metoclopramide
aprepitant-fosaprepitant,reglan
duraprep,chlorhexidine-gluconate-oral-rinse
duraprep,betadine
duraprep,iodine-topical
duraprep,ethanol-topical
duraprep,hibiclens
duraprep,nozin
duraprep,povidone-iodine-topical
ed-a-hist-dm,bromfed-dm
ed-a-hist-dm,brompheniramine-dextromethorphan-and-pseudoephedrine
ed-a-hist-dm,nyquil-severe-cold-flu
ed-a-hist-dm,mucinex-d
ed-a-hist-dm,dimetapp-cold-cough
ed-a-hist-dm,dayquil-cold-flu
zarxio,fluconazole
zarxio,diflucan
zarxio,cisplatin
zarxio,filgrastim
zarxio,neupogen
zarxio,neulasta
zarxio,pegfilgrastim
flumist-quadrivalent-2015-2016-formula,tamiflu
flumist-quadrivalent-2015-2016-formula,oseltamivir
flumist-quadrivalent-2015-2016-formula,xofluza
flumist-quadrivalent-2015-2016-formula,fluzone
flumist-quadrivalent-2015-2016-formula,influenza-virus-vaccine-injection
flumist-quadrivalent-2015-2016-formula,zanamivir
butrans-5,subutex
butrans-5,sublocade
butrans-5,zubsolv
butrans-5,bunavail
butrans-5,buprenex
butrans-5,probuphine
butrans-5,aspirin
amyl-nitrite-inhalant,amlodipine
amyl-nitrite-inhalant,aspirin
amyl-nitrite-inhalant,metoprolol
amyl-nitrite-inhalant,carvedilol
amyl-nitrite-inhalant,propranolol
amyl-nitrite-inhalant,atenolol
amyl-nitrite-inhalant,hydroxocobalamin-injection
daytrana,adderall
daytrana,vyvanse
daytrana,methylphenidate
daytrana,concerta
daytrana,strattera
daytrana,ritalin
delestrogen,estradiol
delestrogen,premarin
delestrogen,xtandi
delestrogen,casodex
delestrogen,estrace
delestrogen,zytiga
delestrogen,lynparza
lansoprazole-orally-disintegrating-tablets,amoxicillin
lansoprazole-orally-disintegrating-tablets,omeprazole
lansoprazole-orally-disintegrating-tablets,famotidine
lansoprazole-orally-disintegrating-tablets,pantoprazole
lansoprazole-orally-disintegrating-tablets,metronidazole
lansoprazole-orally-disintegrating-tablets,nexium
lansoprazole-orally-disintegrating-tablets,protonix
febrol,buprenex
febrol,aspirin
febrol,acetaminophen
febrol,ibuprofen
febrol,tramadol
febrol,tylenol
febrol,cyclobenzaprine
tice-bcg-live-for-intravesical-use,rifampin
tice-bcg-live-for-intravesical-use,isoniazid
tice-bcg-live-for-intravesical-use,rifabutin
tice-bcg-live-for-intravesical-use,bcg-intravesical
tice-bcg-live-for-intravesical-use,valstar
tice-bcg-live-for-intravesical-use,rifadin
tice-bcg-live-for-intravesical-use,tice-bcg
diphenhydramine-and-magnesium-salicylate,buprenex
diphenhydramine-and-magnesium-salicylate,aspirin
diphenhydramine-and-magnesium-salicylate,acetaminophen
diphenhydramine-and-magnesium-salicylate,tramadol
diphenhydramine-and-magnesium-salicylate,amitriptyline
diphenhydramine-and-magnesium-salicylate,tylenol
diphenhydramine-and-magnesium-salicylate,naproxen
ionite-r,biotene
ionite-r,prevident
ionite-r,denta-5000-plus
ionite-r,prevident-5000-plus
ionite-r,prevident-5000-booster
ionite-r,prevident-5000-dry-mouth
doribax,amoxicillin
doribax,doxycycline
doribax,ciprofloxacin
doribax,metronidazole
doribax,cephalexin
doribax,levofloxacin
doribax,augmentin
amphojel,omeprazole
amphojel,famotidine
amphojel,pantoprazole
amphojel,nexium
amphojel,protonix
amphojel,esomeprazole
amphojel,sucralfate
bexarotene-topical,methoxsalen
bexarotene-topical,bexarotene
bexarotene-topical,actimmune
bexarotene-topical,romidepsin
bexarotene-topical,vorinostat
bexarotene-topical,targretin
calcium-acetate,aluminum-hydroxide
calcium-acetate,phoslo
calcium-acetate,amphojel
calcium-acetate,calphron
hailey-24-fe,norethindrone
hailey-24-fe,nexplanon
hailey-24-fe,medroxyprogesterone
hailey-24-fe,levonorgestrel-emergency-contraceptive
hailey-24-fe,depo-provera
hailey-24-fe,yaz
olopatadine-nasal-spray,prednisone
olopatadine-nasal-spray,fluticasone-nasal
olopatadine-nasal-spray,loratadine
olopatadine-nasal-spray,montelukast
olopatadine-nasal-spray,promethazine
olopatadine-nasal-spray,zyrtec
neomycin-polymyxin-b-and-bacitracin-topical,bactrim
neomycin-polymyxin-b-and-bacitracin-topical,sulfamethoxazole-and-trimethoprim
neomycin-polymyxin-b-and-bacitracin-topical,tetracycline-topical-application
neomycin-polymyxin-b-and-bacitracin-topical,bacitracin-topical
neomycin-polymyxin-b-and-bacitracin-topical,bactrim-ds
neomycin-polymyxin-b-and-bacitracin-topical,neosporin-topical
centany,azithromycin
centany,ciprofloxacin
centany,augmentin
centany,ceftriaxone-injection
centany,amoxicillin_clavulanate
centany,cefdinir
centany,cefuroxime-oral-injection
rhinall,epinephrine-nasal
rhinall,pseudoephedrine
rhinall,phenylephrine-nasal
rhinall,sodium-chloride-nasal
rhinall,afrin
lunesta,amitriptyline
lunesta,lorazepam
lunesta,zolpidem
lunesta,melatonin
lunesta,diphenhydramine
lunesta,ativan
limbitrol-ds,trintellix
limbitrol-ds,sertraline
limbitrol-ds,trazodone
limbitrol-ds,escitalopram
limbitrol-ds,alprazolam
limbitrol-ds,duloxetine
limbitrol-ds,lexapro
magnesium-sulfate-in-dextrose-injection,clonazepam
magnesium-sulfate-in-dextrose-injection,lamotrigine
magnesium-sulfate-in-dextrose-injection,diazepam
magnesium-sulfate-in-dextrose-injection,topiramate
magnesium-sulfate-in-dextrose-injection,lamictal
magnesium-sulfate-in-dextrose-injection,klonopin
magnesium-sulfate-in-dextrose-injection,sotalol
oxymetazoline,phenylephrine-ophthalmic
oxymetazoline,brimonidine-ophthalmic
oxymetazoline,upneeq
oxymetazoline,fluorometholone-ophthalmic
oxymetazoline,lumify
oxymetazoline,naphazoline-ophthalmic
coagulation-factor-xa-recombinant-inactivated-zhzo-intravenous,andexxa
coagulation-factor-xa-recombinant-inactivated-zhzo-intravenous,coagulation-factor-xa
intal,symbicort
intal,ventolin
intal,breo-ellipta
intal,ventolin
intal,xopenex
intal,dupixent
diprolene-lotion,prednisone
diprolene-lotion,doxycycline
diprolene-lotion,betamethasone-topical
diprolene-lotion,dupixent
diprolene-lotion,clobetasol-topical
diprolene-lotion,fluocinonide-topical
diprolene-lotion,lidex
lotemax-sm,diclofenac-ophthalmic
lotemax-sm,dexamethasone-intraocular
lotemax-sm,prednisolone-ophthalmic
lotemax-sm,ketorolac-ophthalmic
lotemax-sm,flurbiprofen-ophthalmic
neulumex,barium-sulfate-oral-rectal
neulumex,iodixanol
neulumex,esobar
neulumex,ultravist
neulumex,iopromide-injection
neulumex,esopho-cat-esophageal-cream
exkivity,methotrexate
exkivity,paclitaxel
exkivity,keytruda
exkivity,cisplatin
exkivity,avastin
exkivity,tagrisso
morphine,buprenex
morphine,subutex
morphine,aspirin
morphine,acetaminophen
morphine,tramadol
morphine,duloxetine
morphine,tylenol
dermasept-antifungal-topical,clotrimazole-topical
dermasept-antifungal-topical,ketoconazole-topical
dermasept-antifungal-topical,terbinafine-topical
dermasept-antifungal-topical,terbinafine
dermasept-antifungal-topical,itraconazole
dermasept-antifungal-topical,miconazole-topical
dermasept-antifungal-topical,lamisil
terbinafine-topical,clotrimazole-topical
terbinafine-topical,ketoconazole-topical
terbinafine-topical,terbinafine
terbinafine-topical,itraconazole
terbinafine-topical,miconazole-topical
terbinafine-topical,lamisil
terbinafine-topical,lotrisone
soma,cyclobenzaprine
soma,tizanidine
soma,diazepam
soma,methocarbamol
soma,flexeril
soma,valium
docetaxel-intravenous,ibrance
docetaxel-intravenous,exkivity
docetaxel-intravenous,methotrexate
docetaxel-intravenous,estradiol
docetaxel-intravenous,paclitaxel
docetaxel-intravenous,premarin
docetaxel-intravenous,keytruda
medrol,aspirin
medrol,prednisone
medrol,ibuprofen
medrol,albuterol
medrol,meloxicam
medrol,naproxen
medrol,fluticasone-topical
triaminic-day-time-cold-cough,bromfed-dm
triaminic-day-time-cold-cough,brompheniramine-dextromethorphan-and-pseudoephedrine
triaminic-day-time-cold-cough,nyquil-severe-cold-flu
triaminic-day-time-cold-cough,mucinex-d
triaminic-day-time-cold-cough,dimetapp-cold-cough
triaminic-day-time-cold-cough,dayquil-cold-flu
omalizumab-subcutaneous,loratadine
omalizumab-subcutaneous,cetirizine-hcl
omalizumab-subcutaneous,promethazine
omalizumab-subcutaneous,benadryl
omalizumab-subcutaneous,zyrtec
omalizumab-subcutaneous,symbicort
omalizumab-subcutaneous,ventolin
ribatab,epclusa
ribatab,harvoni
ribatab,mavyret
ribatab,sovaldi
ribatab,vosevi
ribatab,ribavirin
ribatab,synagis
novo-lexin,prednisone
novo-lexin,amoxicillin
novo-lexin,doxycycline
novo-lexin,azithromycin
novo-lexin,ciprofloxacin
novo-lexin,metronidazole
novo-lexin,cephalexin
betagan,epinephrine-ophthalmic
betagan,latanoprost-ophthalmic
betagan,timolol-ophthalmic
betagan,lumigan
betagan,brimonidine-ophthalmic
betagan,pilocarpine-ophthalmic
betagan,xalatan
uro-sp,amoxicillin
uro-sp,doxycycline
uro-sp,ciprofloxacin
uro-sp,levofloxacin
uro-sp,augmentin
uro-sp,ceftriaxone-injection
relion-ventolin-hfa,amoxicillin
relion-ventolin-hfa,albuterol
relion-ventolin-hfa,doxycycline
relion-ventolin-hfa,azithromycin
relion-ventolin-hfa,ciprofloxacin
relion-ventolin-hfa,montelukast
relion-ventolin-hfa,dexamethasone
medi-quik-spray,buprenex
medi-quik-spray,aspirin
medi-quik-spray,acetaminophen
medi-quik-spray,tramadol
medi-quik-spray,tylenol
medi-quik-spray,hydroxyzine
medi-quik-spray,naproxen
zeposia,ocrevus
zeposia,aubagio
zeposia,mavenclad
zeposia,entyvio
zeposia,humira
zeposia,dexamethasone
zeposia,hydrocortisone
cytogam-injection,valacyclovir
cytogam-injection,valganciclovir
cytogam-injection,valcyte
cytogam-injection,prevymis
cytogam-injection,letermovir-oral-injection
alinia,doxycycline
alinia,metronidazole
alinia,flagyl
alinia,albendazole
alinia,mebendazole
alinia,tinidazole
alinia,chloroquine
nyaderm-vaginal-cream,fluconazole
nyaderm-vaginal-cream,nystatin-topical
nyaderm-vaginal-cream,clotrimazole-topical
nyaderm-vaginal-cream,ketoconazole-topical
nyaderm-vaginal-cream,gentamicin-topical
nyaderm-vaginal-cream,terbinafine
nyaderm-vaginal-cream,diflucan
istodax,methoxsalen
istodax,bexarotene
istodax,actimmune
istodax,romidepsin
istodax,vorinostat
istodax,folotyn
istodax,belinostat
flura-drops,biotene
flura-drops,prevident
flura-drops,denta-5000-plus
flura-drops,prevident-5000-plus
flura-drops,prevident-5000-booster
flura-drops,prevident-5000-dry-mouth
fanapt,quetiapine
fanapt,abilify
fanapt,seroquel
fanapt,aripiprazole
fanapt,olanzapine
fanapt,risperidone
fanapt,haloperidol
nitroglycerin-systemic,amlodipine
nitroglycerin-systemic,aspirin
nitroglycerin-systemic,lisinopril
nitroglycerin-systemic,metoprolol
nitroglycerin-systemic,losartan
nitroglycerin-systemic,furosemide
nitroglycerin-systemic,carvedilol
cerebyx,gabapentin
cerebyx,clonazepam
cerebyx,lorazepam
cerebyx,lamotrigine
cerebyx,diazepam
cerebyx,pregabalin
cerebyx,lyrica
acanya,doxycycline
acanya,clindamycin-topical
acanya,erythromycin-topical
acanya,tetracycline
acanya,tazorac
upneeq,oxymetazoline-ophthalmic
flavocoxid,aspirin
flavocoxid,prednisone
flavocoxid,ibuprofen
flavocoxid,meloxicam
flavocoxid,naproxen
flavocoxid,cymbalta
flavocoxid,ginkgo-biloba
gonak-hypromellose,cyclosporine-ophthalmic
gonak-hypromellose,restasis
gonak-hypromellose,varenicline
gonak-hypromellose,xiidra
gonak-hypromellose,systane
gonak-hypromellose,artificial-tears
azelastine-and-fluticasone-nasal-spray,prednisone
azelastine-and-fluticasone-nasal-spray,fluticasone-nasal
azelastine-and-fluticasone-nasal-spray,loratadine
azelastine-and-fluticasone-nasal-spray,montelukast
azelastine-and-fluticasone-nasal-spray,promethazine
azelastine-and-fluticasone-nasal-spray,zyrtec
brevoxyl-acne-wash-kit,doxycycline
brevoxyl-acne-wash-kit,metronidazole-topical
brevoxyl-acne-wash-kit,clindamycin-topical
brevoxyl-acne-wash-kit,erythromycin-topical
brevoxyl-acne-wash-kit,tetracycline
brevoxyl-acne-wash-kit,metrogel
brevoxyl-acne-wash-kit,benzoyl-peroxide-topical
estazolam,amitriptyline
estazolam,lorazepam
estazolam,zolpidem
estazolam,melatonin
estazolam,diphenhydramine
estazolam,ativan
triamcinolone,taltz
triamcinolone,amlodipine
triamcinolone,aspirin
triamcinolone,prednisone
triamcinolone,lisinopril
triamcinolone,metoprolol
triamcinolone,furosemide
zerlor,buprenex
zerlor,aspirin
zerlor,acetaminophen
zerlor,tramadol
zerlor,tylenol
zerlor,naproxen
zerlor,oxycodone
hypaque-injection,glucagon
hypaque-injection,mannitol-inhalation
hypaque-injection,ceretec
hypaque-injection,arginine-intravenous
hypaque-injection,tubersol
tedizolid,amoxicillin
tedizolid,doxycycline
tedizolid,azithromycin
tedizolid,ciprofloxacin
tedizolid,metronidazole
tedizolid,cephalexin
tedizolid,augmentin
ketoderm-topical,prednisone
ketoderm-topical,dexamethasone
ketoderm-topical,hydrocortisone-rectal-cream-suppository
ketoderm-topical,nystatin-topical
ketoderm-topical,clotrimazole-topical
ketoderm-topical,ketoconazole-topical
ketoderm-topical,terbinafine
actemra-actpen,prednisone
actemra-actpen,paxlovid
actemra-actpen,methotrexate
actemra-actpen,humira
actemra-actpen,hydroxychloroquine
actemra-actpen,enbrel
actemra-actpen,molnupiravir
glytone-skin-lightening-gel,temovate
glytone-skin-lightening-gel,clobex
glytone-skin-lightening-gel,cormax
glytone-skin-lightening-gel,cormax-scalp-application
glytone-skin-lightening-gel,embeline
glytone-skin-lightening-gel,olux-e
smoflipid,cysteine-intravenous
smoflipid,intralipid
smoflipid,nephramine
smoflipid,addamel-n
smoflipid,aminosyn
hepatitis-a-adult-vaccine,havrix
hepatitis-a-adult-vaccine,twinrix-preservative-free
hepatitis-a-adult-vaccine,vaqta
hepatitis-a-adult-vaccine,hepatitis-a-pediatric-vaccine
ipratropium-nasal-0-06,ipratropium-nasal
ipratropium-nasal-0-06,doxylamine
ipratropium-nasal-0-06,nyquil-severe-cold-flu
ipratropium-nasal-0-06,coricidin
ipratropium-nasal-0-06,triprolidine
ipratropium-nasal-0-06,atrovent-nasal
mylotarg-intravenous,venclexta
mylotarg-intravenous,vincristine
mylotarg-intravenous,venetoclax
mylotarg-intravenous,azacitidine
mylotarg-intravenous,cytarabine
mylotarg-intravenous,tibsovo
butalbital-acetaminophen-and-caffeine-capsule,ibuprofen
butalbital-acetaminophen-and-caffeine-capsule,naproxen
butalbital-acetaminophen-and-caffeine-capsule,advil
butalbital-acetaminophen-and-caffeine-capsule,aleve
butalbital-acetaminophen-and-caffeine-capsule,motrin
butalbital-acetaminophen-and-caffeine-capsule,fioricet
xelpros,epinephrine-ophthalmic
xelpros,latanoprost-ophthalmic
xelpros,timolol-ophthalmic
xelpros,lumigan
xelpros,brimonidine-ophthalmic
xelpros,pilocarpine-ophthalmic
xelpros,xalatan
nobiletin,ginkgo-biloba
nobiletin,turmeric
nobiletin,saw-palmetto
albuterol-inhalation-solution,amoxicillin
albuterol-inhalation-solution,albuterol
albuterol-inhalation-solution,doxycycline
albuterol-inhalation-solution,azithromycin
albuterol-inhalation-solution,ciprofloxacin
albuterol-inhalation-solution,montelukast
albuterol-inhalation-solution,dexamethasone
ursodiol,actigall
ursodiol,urso
ursodiol,obeticholic-acid
ursodiol,ocaliva
ursodiol,reltone
ursodiol,urso-forte
strattera,adderall
strattera,vyvanse
strattera,methylphenidate
strattera,concerta
strattera,ritalin
strattera,adderall-xr
noxafil,fluconazole
noxafil,nystatin
noxafil,clotrimazole
noxafil,diflucan
noxafil,itraconazole
noxafil,miconazole-oral-buccal
noxafil,voriconazole-oral-injection
ascorbic-acid-intravenous,acetylcysteine
ascorbic-acid-intravenous,ascorbic-acid
ascorbic-acid-intravenous,biotin
ascorbic-acid-intravenous,vitamin-c
ascorbic-acid-intravenous,multivitamins
ascorbic-acid-intravenous,zinc
ascorbic-acid-intravenous,phospha-250-neutral
estradiol-and-norethindrone-tablets,doxycycline
estradiol-and-norethindrone-tablets,clindamycin-topical
estradiol-and-norethindrone-tablets,alendronate
estradiol-and-norethindrone-tablets,estradiol
estradiol-and-norethindrone-tablets,erythromycin-topical
estradiol-and-norethindrone-tablets,fosamax
estradiol-and-norethindrone-tablets,premarin
beta-glucans,ginkgo-biloba
beta-glucans,turmeric
beta-glucans,saw-palmetto
aspirin-caffeine-and-dihydrocodeine,buprenex
aspirin-caffeine-and-dihydrocodeine,aspirin
aspirin-caffeine-and-dihydrocodeine,acetaminophen
aspirin-caffeine-and-dihydrocodeine,tramadol
aspirin-caffeine-and-dihydrocodeine,tylenol
aspirin-caffeine-and-dihydrocodeine,naproxen
aspirin-caffeine-and-dihydrocodeine,oxycodone
preparation-h-medicated-wipes,calmoseptine
preparation-h-medicated-wipes,camphor-cream-and-ointment
preparation-h-medicated-wipes,tucks
preparation-h-medicated-wipes,sarna
preparation-h-medicated-wipes,witch-hazel-topical
glydo,buprenex
glydo,aspirin
glydo,acetaminophen
glydo,tramadol
glydo,tylenol
glydo,naproxen
glydo,oxycodone
mucinex-full-force,epinephrine-nasal
mucinex-full-force,pseudoephedrine
mucinex-full-force,phenylephrine-nasal
mucinex-full-force,sodium-chloride-nasal
mucinex-full-force,afrin
floxin-otic,amoxicillin
floxin-otic,azithromycin
floxin-otic,ciprofloxacin-otic
floxin-otic,cephalexin
floxin-otic,augmentin
floxin-otic,ceftriaxone-injection
floxin-otic,amoxicillin_clavulanate
luzu-cream,clotrimazole-topical
luzu-cream,ketoconazole-topical
luzu-cream,terbinafine
luzu-cream,miconazole-topical
luzu-cream,lamisil
hydrocortisone-butyrate-topical-application,entyvio
hydrocortisone-butyrate-topical-application,taltz
hydrocortisone-butyrate-topical-application,prednisone
hydrocortisone-butyrate-topical-application,doxycycline
hydrocortisone-butyrate-topical-application,hydroxyzine
hydrocortisone-butyrate-topical-application,methotrexate
hydrocortisone-butyrate-topical-application,humira
levothyroxine-and-liothyronine-tablets,levothyroxine
levothyroxine-and-liothyronine-tablets,synthroid
levothyroxine-and-liothyronine-tablets,euthyrox
levothyroxine-and-liothyronine-tablets,armour-thyroid
levothyroxine-and-liothyronine-tablets,doxorubicin
levothyroxine-and-liothyronine-tablets,liothyronine
levothyroxine-and-liothyronine-tablets,levoxyl
pentamidine,clindamycin
pentamidine,bactrim
pentamidine,sulfamethoxazole-and-trimethoprim
pentamidine,bactrim-ds
pentamidine,dapsone
pentamidine,amphotericin-b
pentamidine,leucovorin
rezvoglar-kwikpen-subcutaneous,mounjaro
rezvoglar-kwikpen-subcutaneous,metformin
rezvoglar-kwikpen-subcutaneous,trulicity
rezvoglar-kwikpen-subcutaneous,lantus
rezvoglar-kwikpen-subcutaneous,victoza
rezvoglar-kwikpen-subcutaneous,tresiba
rezvoglar-kwikpen-subcutaneous,levemir
amifostine-intravenous,pilocarpine
amifostine-intravenous,glycerin-liquid-and-spray
amifostine-intravenous,salagen
amifostine-intravenous,biotene-mouthwash
amifostine-intravenous,cosela
amifostine-intravenous,amifostine
amifostine-intravenous,biotene-oral-balance
trastuzumab-dkst-intravenous,ibrance
trastuzumab-dkst-intravenous,paclitaxel
trastuzumab-dkst-intravenous,tamoxifen
trastuzumab-dkst-intravenous,letrozole
trastuzumab-dkst-intravenous,keytruda
trastuzumab-dkst-intravenous,arimidex
trastuzumab-dkst-intravenous,pembrolizumab
sulfadiazine,azithromycin
sulfadiazine,clindamycin
sulfadiazine,bactrim
sulfadiazine,erythromycin
sulfadiazine,sulfamethoxazole-and-trimethoprim
sulfadiazine,zithromax
sulfadiazine,clarithromycin
alti-salbutamol-inhalation-aerosol,amoxicillin
alti-salbutamol-inhalation-aerosol,albuterol
alti-salbutamol-inhalation-aerosol,doxycycline
alti-salbutamol-inhalation-aerosol,azithromycin
alti-salbutamol-inhalation-aerosol,ciprofloxacin
alti-salbutamol-inhalation-aerosol,montelukast
alti-salbutamol-inhalation-aerosol,dexamethasone
dimetapp-nighttime-cold-amp-congestion,prednisone
dimetapp-nighttime-cold-amp-congestion,amoxicillin
dimetapp-nighttime-cold-amp-congestion,azithromycin
dimetapp-nighttime-cold-amp-congestion,ciprofloxacin
dimetapp-nighttime-cold-amp-congestion,fluticasone-nasal
dimetapp-nighttime-cold-amp-congestion,levofloxacin
dimetapp-nighttime-cold-amp-congestion,loratadine
ferric-derisomaltose-intravenous,ferrous_sulfate
ferric-derisomaltose-intravenous,venofer
ferric-derisomaltose-intravenous,auryxia
rite-aid-senna,miralax
rite-aid-senna,erythromycin
rite-aid-senna,colace
rite-aid-senna,docusate-oral-rectal
rite-aid-senna,bisacodyl-oral-and-rectal
rite-aid-senna,senna
rite-aid-senna,magnesium-oxide
aquasol-a,vitamin-a
aquasol-a,beta-carotene
disulfiram,naltrexone
disulfiram,acamprosate
disulfiram,vivitrol
disulfiram,antabuse
disulfiram,campral
disulfiram,revia
act-amphetamine-xr-30mg-tablet,adderall
act-amphetamine-xr-30mg-tablet,vyvanse
act-amphetamine-xr-30mg-tablet,methylphenidate
act-amphetamine-xr-30mg-tablet,concerta
act-amphetamine-xr-30mg-tablet,strattera
act-amphetamine-xr-30mg-tablet,modafinil
act-amphetamine-xr-30mg-tablet,ritalin
amifampridine-phosphate,firdapse
amifampridine-phosphate,ruzurgi
amifampridine-phosphate,amifampridine
duo-fusion,omeprazole
duo-fusion,famotidine
duo-fusion,pantoprazole
duo-fusion,nexium
duo-fusion,protonix
duo-fusion,esomeprazole
teva-tecnal-c1-4,ibuprofen
teva-tecnal-c1-4,naproxen
teva-tecnal-c1-4,advil
teva-tecnal-c1-4,aleve
teva-tecnal-c1-4,motrin
teva-tecnal-c1-4,fioricet
doxylamine-and-pyridoxine,hydroxyzine
doxylamine-and-pyridoxine,ondansetron
doxylamine-and-pyridoxine,lorazepam
doxylamine-and-pyridoxine,zofran
doxylamine-and-pyridoxine,meclizine
doxylamine-and-pyridoxine,promethazine
doxylamine-and-pyridoxine,diclegis
sugammadex-intravenous,pyridostigmine
sugammadex-intravenous,mestinon
sugammadex-intravenous,neostigmine
sugammadex-intravenous,sugammadex
sugammadex-intravenous,edrophonium-injection
sugammadex-intravenous,bloxiverz
sugammadex-intravenous,bridion
pasireotide-subcutaneous,dexamethasone
pasireotide-subcutaneous,decadron
pasireotide-subcutaneous,cyproheptadine
pasireotide-subcutaneous,octreotide-oral-injection
pasireotide-subcutaneous,bromocriptine
pasireotide-subcutaneous,mifepristone
pasireotide-subcutaneous,lanreotide
methoxsalen-topical,opzelura
methoxsalen-topical,ruxolitinib-topical
vigadrone,gabapentin
vigadrone,clonazepam
vigadrone,lamotrigine
vigadrone,diazepam
vigadrone,pregabalin
vigadrone,lyrica
vigadrone,topiramate
tanzeum,mounjaro
tanzeum,metformin
tanzeum,trulicity
tanzeum,lantus
tanzeum,victoza
tanzeum,tresiba
tanzeum,levemir
octocaine,lidocaine-ophthalmic
octocaine,cocaine-hydrochloride-nasal
octocaine,bupivacaine
alti-piroxicam,buprenex
alti-piroxicam,aspirin
alti-piroxicam,prednisone
alti-piroxicam,acetaminophen
alti-piroxicam,ibuprofen
alti-piroxicam,tramadol
alti-piroxicam,meloxicam
preparation-h-maximum-strength,hydrocortisone-rectal-cream-suppository
preparation-h-maximum-strength,lidocaine-topical
preparation-h-maximum-strength,phenylephrine-rectal
preparation-h-maximum-strength,benzocaine-topical
preparation-h-maximum-strength,anusol-hc-cream-suppository
aquafresh,biotene
aquafresh,prevident
aquafresh,denta-5000-plus
aquafresh,prevident-5000-plus
aquafresh,prevident-5000-booster
aquafresh,prevident-5000-dry-mouth
treprostinil-inhalation,sildenafil
treprostinil-inhalation,tadalafil
treprostinil-inhalation,revatio
treprostinil-inhalation,adempas
treprostinil-inhalation,opsumit
treprostinil-inhalation,bosentan
oxycodone-er,buprenex
oxycodone-er,subutex
oxycodone-er,aspirin
oxycodone-er,acetaminophen
oxycodone-er,tramadol
oxycodone-er,duloxetine
oxycodone-er,tylenol
benzamycin-pak-topical,doxycycline
benzamycin-pak-topical,clindamycin-topical
benzamycin-pak-topical,erythromycin-topical
benzamycin-pak-topical,tetracycline
benzamycin-pak-topical,tazorac
zofran-odt,hydroxyzine
zofran-odt,ondansetron
zofran-odt,lorazepam
zofran-odt,dexamethasone
zofran-odt,zofran
zofran-odt,meclizine
zofran-odt,promethazine
amphetamine-and-dextroamphetamine,adderall
amphetamine-and-dextroamphetamine,vyvanse
amphetamine-and-dextroamphetamine,methylphenidate
amphetamine-and-dextroamphetamine,concerta
amphetamine-and-dextroamphetamine,strattera
amphetamine-and-dextroamphetamine,modafinil
amphetamine-and-dextroamphetamine,ritalin
rukobia,biktarvy
rukobia,genvoya
rukobia,stribild
rukobia,triumeq
rukobia,truvada
rukobia,tenofovir
rukobia,atripla
brovex-pse-dm,bromfed-dm
brovex-pse-dm,brompheniramine-dextromethorphan-and-pseudoephedrine
brovex-pse-dm,nyquil-severe-cold-flu
brovex-pse-dm,mucinex-d
brovex-pse-dm,dimetapp-cold-cough
brovex-pse-dm,dayquil-cold-flu
glucagon,mannitol-inhalation
glucagon,ceretec
glucagon,arginine-intravenous
glucagon,tubersol
glucagon,lexiscan
glucagon,baqsimi
glucagon,glucagen-hypokit-injection
spiriva-respimat,symbicort
spiriva-respimat,ventolin
spiriva-respimat,breo-ellipta
spiriva-respimat,ventolin
spiriva-respimat,spiriva
